District,Region,Date,Wind_U_Component
Bugiri,Eastern,2017-06-30,0.061967976
Bugiri,Eastern,2017-07-31,0.25210804
Bugiri,Eastern,2017-08-31,0.11726632
Bugiri,Eastern,2017-09-30,0.084968396
Bugiri,Eastern,2017-10-31,0.15953065
Bugiri,Eastern,2017-11-30,0.07197779
Bugiri,Eastern,2017-12-31,-0.050702985
Bugiri,Eastern,2018-01-31,0.007061115
Bugiri,Eastern,2018-02-28,0.22642118
Bugiri,Eastern,2018-03-31,-0.14489685
Bugiri,Eastern,2018-04-30,-0.122007325
Bugiri,Eastern,2018-05-31,-0.049020663
Bugiri,Eastern,2018-06-30,-0.18512589
Bugiri,Eastern,2018-07-31,-0.06452027
Bugiri,Eastern,2018-08-31,0.0018169238
Bugiri,Eastern,2018-09-30,0.093974136
Bugiri,Eastern,2018-10-31,0.15693696
Bugiri,Eastern,2018-11-30,0.09976216
Bugiri,Eastern,2018-12-31,0.057372656
Bugiri,Eastern,2019-01-31,-0.14130144
Bugiri,Eastern,2019-02-28,0.13440506
Bugiri,Eastern,2019-03-31,0.049531855
Bugiri,Eastern,2019-04-30,0.23593603
Bugiri,Eastern,2019-05-31,0.12520567
Bugiri,Eastern,2019-06-30,-0.032227036
Bugiri,Eastern,2019-07-31,0.08274819
Bugiri,Eastern,2019-08-31,0.030880138
Bugiri,Eastern,2019-09-30,0.027217908
Bugiri,Eastern,2019-10-31,0.19137971
Bugiri,Eastern,2019-11-30,-0.09353617
Bugiri,Eastern,2019-12-31,-0.11374601
Bugiri,Eastern,2020-01-31,-0.17219837
Bugiri,Eastern,2020-02-29,-0.16040686
Bugiri,Eastern,2020-03-31,-0.05316042
Bugiri,Eastern,2020-04-30,0.0035818524
Bugiri,Eastern,2020-05-31,0.05596557
Bugiri,Eastern,2020-06-30,-0.13790272
Bugiri,Eastern,2020-07-31,-0.057515197
Bugiri,Eastern,2020-08-31,0.03840102
Bugiri,Eastern,2020-09-30,0.038460433
Bugiri,Eastern,2020-10-31,0.13740574
Bugiri,Eastern,2020-11-30,0.21277158
Bugiri,Eastern,2020-12-31,-0.023942579
Bugiri,Eastern,2021-01-31,-0.012118914
Bugiri,Eastern,2021-02-28,-0.13623315
Bugiri,Eastern,2021-03-31,0.19062887
Bugiri,Eastern,2021-04-30,0.25225726
Bugiri,Eastern,2021-05-31,0.078514695
Bugiri,Eastern,2021-06-30,0.06893559
Bugiri,Eastern,2021-07-31,0.04389441
Bugiri,Eastern,2021-08-31,0.02904248
Bugiri,Eastern,2021-09-30,0.04732846
Bugiri,Eastern,2021-10-31,0.2691126
Bugiri,Eastern,2021-11-30,0.30179718
Bugiri,Eastern,2021-12-31,0.090233095
Bugiri,Eastern,2022-01-31,0.005506228
Bugiri,Eastern,2022-02-28,0.009768236
Bugiri,Eastern,2022-03-31,0.12862441
Bugiri,Eastern,2022-04-30,0.16737235
Bugiri,Eastern,2022-05-31,0.14236043
Bugiri,Eastern,2022-06-30,0.020231102
Bugiri,Eastern,2022-07-31,0.13739073
Bugiri,Eastern,2022-08-31,0.16732688
Bugiri,Eastern,2022-09-30,0.2344428
Bugiri,Eastern,2022-10-31,0.24026816
Bugiri,Eastern,2022-11-30,0.52129376
Bugiri,Eastern,2022-12-31,0.23114756
Bugiri,Eastern,2023-01-31,-0.087227054
Bugiri,Eastern,2023-02-28,0.20396388
Bugiri,Eastern,2023-03-31,0.3409555
Bugiri,Eastern,2023-04-30,0.22990157
Bugiri,Eastern,2023-05-31,-0.065099366
Bugiri,Eastern,2023-06-30,0.12548156
Bugiri,Eastern,2023-07-31,0.04952443
Bugiri,Eastern,2023-08-31,0.08628162
Bugiri,Eastern,2023-09-30,0.10528793
Bugiri,Eastern,2023-10-31,0.29916453
Bugiri,Eastern,2023-11-30,0.32251954
Bugiri,Eastern,2023-12-31,0.13621697
Bugiri,Eastern,2024-01-31,-0.19157991
Bugiri,Eastern,2024-02-29,-0.0077286204
Bugiri,Eastern,2024-03-31,0.11595709
Bugiri,Eastern,2024-04-30,0.16136715
Bugiri,Eastern,2024-05-31,-0.13543867
Bugiri,Eastern,2024-06-30,-0.035065822
Bugiri,Eastern,2024-07-31,0.09663693
Bugiri,Eastern,2024-08-31,0.21814018
Bugiri,Eastern,2024-09-30,0.044164233
Bugiri,Eastern,2024-10-31,0.27974123
Bugiri,Eastern,2024-11-30,0.28981087
Bugiri,Eastern,2024-12-31,-0.042727727
Bugiri,Eastern,2025-01-31,-0.17219798
Bugiri,Eastern,2025-02-28,-0.25233325
Bugiri,Eastern,2025-03-31,0.015641859
Bugiri,Eastern,2025-04-30,0.06374391
Bugiri,Eastern,2025-05-31,-0.050201148
Bugiri,Eastern,2025-06-30,-0.24878678
Bugiri,Eastern,2025-07-31,-0.12214925
Bugiri,Eastern,2025-08-31,0.13685912
Bugiri,Eastern,2025-09-30,0.10217345
Bugiri,Eastern,2025-10-31,0.24221171
Bugiri,Eastern,2025-11-30,-0.031914763
Buhweju,Western,1981-01-31,-0.4403004
Buhweju,Western,1981-02-28,-0.3926378
Buhweju,Western,1981-03-31,0.11783165
Buhweju,Western,1981-04-30,-0.3488428
Buhweju,Western,1981-05-31,-0.64820397
Buhweju,Western,1981-06-30,-0.7021962
Buhweju,Western,1981-07-31,-0.4380964
Buhweju,Western,1981-08-31,-0.33440718
Buhweju,Western,1981-09-30,-0.35706842
Buhweju,Western,1981-10-31,-0.44075754
Buhweju,Western,1981-11-30,-0.6032403
Buhweju,Western,1981-12-31,-0.7429242
Buhweju,Western,1982-01-31,-0.46925247
Buhweju,Western,1982-02-28,-0.06528331
Buhweju,Western,1982-03-31,-0.5919169
Buhweju,Western,1982-04-30,-0.50036174
Buhweju,Western,1982-05-31,-0.59783745
Buhweju,Western,1982-06-30,-0.920976
Buhweju,Western,1982-07-31,-1.127404
Buhweju,Western,1982-08-31,-0.96258485
Buhweju,Western,1982-09-30,-0.6436058
Buhweju,Western,1982-10-31,-0.38249904
Buhweju,Western,1982-11-30,-0.20592289
Buhweju,Western,1982-12-31,-0.38685092
Buhweju,Western,1983-01-31,-0.32466096
Buhweju,Western,1983-02-28,-0.34367713
Buhweju,Western,1983-03-31,-0.43477726
Buhweju,Western,1983-04-30,-0.5582878
Buhweju,Western,1983-05-31,-0.8124096
Buhweju,Western,1983-06-30,-0.7468734
Buhweju,Western,1983-07-31,-0.8277852
Buhweju,Western,1983-08-31,-0.115282446
Buhweju,Western,1983-09-30,-0.59105426
Buhweju,Western,1983-10-31,-0.17525944
Buhweju,Western,1983-11-30,-0.5631132
Buhweju,Western,1983-12-31,-0.105727874
Buhweju,Western,1984-01-31,0.29536214
Buhweju,Western,1984-02-29,-0.06577625
Buhweju,Western,1984-03-31,-0.5066326
Buhweju,Western,1984-04-30,-0.68937397
Buhweju,Western,1984-05-31,-1.189529
Buhweju,Western,1984-06-30,-1.5193081
Buhweju,Western,1984-07-31,-1.0307486
Buhweju,Western,1984-08-31,-0.7199393
Buhweju,Western,1984-09-30,-0.3221493
Buhweju,Western,1984-10-31,-0.66004986
Buhweju,Western,1984-11-30,-0.33992875
Buhweju,Western,1984-12-31,-0.6557608
Buhweju,Western,1985-01-31,-0.7125284
Buhweju,Western,1985-02-28,0.7194667
Buhweju,Western,1985-03-31,-0.60802037
Buhweju,Western,1985-04-30,-0.20334916
Buhweju,Western,1985-05-31,-0.68691194
Buhweju,Western,1985-06-30,-0.5327749
Buhweju,Western,1985-07-31,-0.8390108
Buhweju,Western,1985-08-31,-1.1444684
Buhweju,Western,1985-09-30,-0.52033734
Buhweju,Western,1985-10-31,-0.6147238
Buhweju,Western,1985-11-30,-0.53709954
Buhweju,Western,1985-12-31,-0.48925167
Buhweju,Western,1986-01-31,0.24415769
Buhweju,Western,1986-02-28,-0.13405378
Buhweju,Western,1986-03-31,-0.18872517
Buhweju,Western,1986-04-30,-0.54523003
Buhweju,Western,1986-05-31,-0.81319344
Buhweju,Western,1986-06-30,-0.38758722
Buhweju,Western,1986-07-31,-0.6130023
Buhweju,Western,1986-08-31,-1.0696683
Buhweju,Western,1986-09-30,-0.4304469
Buhweju,Western,1986-10-31,-0.32673135
Buhweju,Western,1986-11-30,-0.7018627
Buhweju,Western,1986-12-31,-0.3112108
Buhweju,Western,1987-01-31,-0.11820215
Buhweju,Western,1987-02-28,-0.35613862
Buhweju,Western,1987-03-31,-0.3773843
Buhweju,Western,1987-04-30,-0.6885989
Buhweju,Western,1987-05-31,-0.71165997
Buhweju,Western,1987-06-30,-0.42180786
Buhweju,Western,1987-07-31,-1.0487522
Buhweju,Western,1987-08-31,-1.1263456
Buhweju,Western,1987-09-30,-0.44529453
Buhweju,Western,1987-10-31,-0.5930501
Buhweju,Western,1987-11-30,-0.3815697
Buhweju,Western,1987-12-31,-0.62240404
Buhweju,Western,1988-01-31,-0.25151804
Buhweju,Western,1988-02-29,-0.6988437
Buhweju,Western,1988-03-31,-0.26440933
Buhweju,Western,1988-04-30,-0.5306631
Buhweju,Western,1988-05-31,-0.73415476
Buhweju,Western,1988-06-30,-1.0276556
Buhweju,Western,1988-07-31,-0.27336347
Buhweju,Western,1988-08-31,-0.4968581
Buhweju,Western,1988-09-30,-0.31466213
Buhweju,Western,1988-10-31,-0.4500666
Buhweju,Western,1988-11-30,-0.70145553
Buhweju,Western,1988-12-31,-0.75976413
Buhweju,Western,1989-01-31,0.7442289
Buhweju,Western,1989-02-28,-0.3608541
Buhweju,Western,1989-03-31,-0.02777276
Buhweju,Western,1989-04-30,-0.8018345
Buhweju,Western,1989-05-31,-0.76671445
Buhweju,Western,1989-06-30,-1.0064261
Buhweju,Western,1989-07-31,-0.5705141
Buhweju,Western,1989-08-31,-0.7727712
Buhweju,Western,1989-09-30,-0.6613354
Buhweju,Western,1989-10-31,-0.39108866
Buhweju,Western,1989-11-30,-1.0060763
Buhweju,Western,1989-12-31,-0.49071634
Buhweju,Western,1990-01-31,-1.0279453
Buhweju,Western,1990-02-28,-0.09399691
Buhweju,Western,1990-03-31,-0.6569549
Buhweju,Western,1990-04-30,-0.5688168
Buhweju,Western,1990-05-31,-0.70382184
Buhweju,Western,1990-06-30,-1.057431
Buhweju,Western,1990-07-31,-0.8615804
Buhweju,Western,1990-08-31,-0.7154249
Buhweju,Western,1990-09-30,-0.48580763
Buhweju,Western,1990-10-31,-0.49761373
Buhweju,Western,1990-11-30,-0.852409
Buhweju,Western,1990-12-31,-0.51268744
Buhweju,Western,1991-01-31,-0.5750901
Buhweju,Western,1991-02-28,-0.1990321
Buhweju,Western,1991-03-31,-0.5193411
Buhweju,Western,1991-04-30,-0.4773466
Buhweju,Western,1991-05-31,-0.47395194
Buhweju,Western,1991-06-30,-0.3025272
Buhweju,Western,1991-07-31,-0.47854966
Buhweju,Western,1991-08-31,-0.2431912
Buhweju,Western,1991-09-30,-0.65179646
Buhweju,Western,1991-10-31,-0.15803602
Buhweju,Western,1991-11-30,-0.86259156
Buhweju,Western,1991-12-31,-0.457696
Buhweju,Western,1992-01-31,-0.46908176
Buhweju,Western,1992-02-29,-0.061874717
Buhweju,Western,1992-03-31,-0.50298
Buhweju,Western,1992-04-30,-0.6221962
Buhweju,Western,1992-05-31,-0.81498504
Buhweju,Western,1992-06-30,-0.3557738
Buhweju,Western,1992-07-31,-0.5741533
Buhweju,Western,1992-08-31,-0.7256022
Buhweju,Western,1992-09-30,-0.6444232
Buhweju,Western,1992-10-31,-0.1353695
Buhweju,Western,1992-11-30,-0.85852325
Buhweju,Western,1992-12-31,-0.8344589
Buhweju,Western,1993-01-31,-0.23999333
Buhweju,Western,1993-02-28,-0.14443193
Buhweju,Western,1993-03-31,-0.5279619
Buhweju,Western,1993-04-30,-0.70444286
Buhweju,Western,1993-05-31,-0.6047971
Buhweju,Western,1993-06-30,-0.5083771
Buhweju,Western,1993-07-31,-0.9601844
Buhweju,Western,1993-08-31,-0.6011307
Buhweju,Western,1993-09-30,-0.6782987
Buhweju,Western,1993-10-31,-0.6035149
Buhweju,Western,1993-11-30,-0.48966697
Buhweju,Western,1993-12-31,-0.66019684
Buhweju,Western,1994-01-31,0.01128732
Buhweju,Western,1994-02-28,0.62373406
Buhweju,Western,1994-03-31,-0.39026338
Buhweju,Western,1994-04-30,-0.8264004
Buhweju,Western,1994-05-31,-0.6628593
Buhweju,Western,1994-06-30,-0.47874206
Buhweju,Western,1994-07-31,-0.7022855
Buhweju,Western,1994-08-31,-0.5844702
Buhweju,Western,1994-09-30,-0.734892
Buhweju,Western,1994-10-31,-0.38627732
Buhweju,Western,1994-11-30,-0.32260355
Buhweju,Western,1994-12-31,-0.679857
Buhweju,Western,1995-01-31,-0.0011133378
Buhweju,Western,1995-02-28,0.18688177
Buhweju,Western,1995-03-31,-0.61231846
Buhweju,Western,1995-04-30,-0.7650667
Buhweju,Western,1995-05-31,-0.88192254
Buhweju,Western,1995-06-30,-0.43643758
Buhweju,Western,1995-07-31,-0.66902196
Buhweju,Western,1995-08-31,-1.1023288
Buhweju,Western,1995-09-30,-0.5886353
Buhweju,Western,1995-10-31,-0.3080639
Buhweju,Western,1995-11-30,-0.49869454
Buhweju,Western,1995-12-31,-0.72041285
Buhweju,Western,1996-01-31,-0.5315159
Buhweju,Western,1996-02-29,-0.22226688
Buhweju,Western,1996-03-31,-0.33220148
Buhweju,Western,1996-04-30,-0.9844214
Buhweju,Western,1996-05-31,-0.8970162
Buhweju,Western,1996-06-30,-0.3985916
Buhweju,Western,1996-07-31,-0.49399304
Buhweju,Western,1996-08-31,-0.25558034
Buhweju,Western,1996-09-30,-0.2609106
Buhweju,Western,1996-10-31,-0.31509608
Buhweju,Western,1996-11-30,-0.4467437
Buhweju,Western,1996-12-31,-0.5216381
Buhweju,Western,1997-01-31,-0.14768635
Buhweju,Western,1997-02-28,0.2154816
Buhweju,Western,1997-03-31,-0.3410832
Buhweju,Western,1997-04-30,-0.1661253
Buhweju,Western,1997-05-31,-0.77383965
Buhweju,Western,1997-06-30,-0.9308488
Buhweju,Western,1997-07-31,-0.758556
Buhweju,Western,1997-08-31,-0.7635896
Buhweju,Western,1997-09-30,-1.0960971
Buhweju,Western,1997-10-31,-0.79045504
Buhweju,Western,1997-11-30,-0.3252106
Buhweju,Western,1997-12-31,-0.2817758
Buhweju,Western,1998-01-31,-0.40838796
Buhweju,Western,1998-02-28,0.19251998
Buhweju,Western,1998-03-31,-0.6087188
Buhweju,Western,1998-04-30,-0.941807
Buhweju,Western,1998-05-31,-0.58389413
Buhweju,Western,1998-06-30,-0.77449894
Buhweju,Western,1998-07-31,-0.8773928
Buhweju,Western,1998-08-31,-0.6860593
Buhweju,Western,1998-09-30,-0.8406233
Buhweju,Western,1998-10-31,-0.2629731
Buhweju,Western,1998-11-30,-1.0174618
Buhweju,Western,1998-12-31,-0.6671151
Buhweju,Western,1999-01-31,-0.44102553
Buhweju,Western,1999-02-28,-0.6473168
Buhweju,Western,1999-03-31,-0.14172424
Buhweju,Western,1999-04-30,-0.74443763
Buhweju,Western,1999-05-31,-0.9963954
Buhweju,Western,1999-06-30,-1.1551648
Buhweju,Western,1999-07-31,-1.2256178
Buhweju,Western,1999-08-31,-0.50823444
Buhweju,Western,1999-09-30,-0.7524059
Buhweju,Western,1999-10-31,-0.3978506
Buhweju,Western,1999-11-30,-0.717603
Buhweju,Western,1999-12-31,-0.7488491
Buhweju,Western,2000-01-31,-0.3647136
Buhweju,Western,2000-02-29,0.15138659
Buhweju,Western,2000-03-31,-0.18782817
Buhweju,Western,2000-04-30,-0.6774752
Buhweju,Western,2000-05-31,-0.8864034
Buhweju,Western,2000-06-30,-1.0879159
Buhweju,Western,2000-07-31,-0.85991126
Buhweju,Western,2000-08-31,-0.75342274
Buhweju,Western,2000-09-30,-1.014771
Buhweju,Western,2000-10-31,-0.47654495
Buhweju,Western,2000-11-30,-0.32860678
Buhweju,Western,2000-12-31,-0.28629005
Buhweju,Western,2001-01-31,0.51110536
Buhweju,Western,2001-02-28,-0.18856037
Buhweju,Western,2001-03-31,-0.20625709
Buhweju,Western,2001-04-30,-0.7982322
Buhweju,Western,2001-05-31,-0.82582176
Buhweju,Western,2001-06-30,-0.65861714
Buhweju,Western,2001-07-31,-0.59058636
Buhweju,Western,2001-08-31,-0.32362074
Buhweju,Western,2001-09-30,-0.3366838
Buhweju,Western,2001-10-31,-0.20405567
Buhweju,Western,2001-11-30,-0.5601743
Buhweju,Western,2001-12-31,-0.6348256
Buhweju,Western,2002-01-31,-0.066379815
Buhweju,Western,2002-02-28,-0.38869578
Buhweju,Western,2002-03-31,-0.24715123
Buhweju,Western,2002-04-30,-0.6805534
Buhweju,Western,2002-05-31,-0.6924713
Buhweju,Western,2002-06-30,-0.7962245
Buhweju,Western,2002-07-31,-1.079271
Buhweju,Western,2002-08-31,-1.114469
Buhweju,Western,2002-09-30,-1.2512028
Buhweju,Western,2002-10-31,-0.55090195
Buhweju,Western,2002-11-30,-0.33557633
Buhweju,Western,2002-12-31,-0.16735448
Buhweju,Western,2003-01-31,-0.15721409
Buhweju,Western,2003-02-28,0.06153293
Buhweju,Western,2003-03-31,-0.09488863
Buhweju,Western,2003-04-30,-0.49656478
Buhweju,Western,2003-05-31,-0.85749644
Buhweju,Western,2003-06-30,-0.87686867
Buhweju,Western,2003-07-31,-0.82917565
Buhweju,Western,2003-08-31,-0.37035143
Buhweju,Western,2003-09-30,-0.7731726
Buhweju,Western,2003-10-31,-0.82688224
Buhweju,Western,2003-11-30,-0.75880027
Buhweju,Western,2003-12-31,-0.68627656
Buhweju,Western,2004-01-31,-0.11690064
Buhweju,Western,2004-02-29,0.0014789625
Buhweju,Western,2004-03-31,-0.31690508
Buhweju,Western,2004-04-30,-0.5233874
Buhweju,Western,2004-05-31,-0.77388346
Buhweju,Western,2004-06-30,-1.1488173
Buhweju,Western,2004-07-31,-0.58962744
Buhweju,Western,2004-08-31,-0.36144868
Buhweju,Western,2004-09-30,-0.5113707
Buhweju,Western,2004-10-31,-0.79331994
Buhweju,Western,2004-11-30,-0.58773804
Buhweju,Western,2004-12-31,-0.46593326
Buhweju,Western,2005-01-31,-0.11303176
Buhweju,Western,2005-02-28,-0.70804733
Buhweju,Western,2005-03-31,-0.418823
Buhweju,Western,2005-04-30,-0.7400998
Buhweju,Western,2005-05-31,-0.3476229
Buhweju,Western,2005-06-30,-0.7016369
Buhweju,Western,2005-07-31,-0.81817055
Buhweju,Western,2005-08-31,-0.48638466
Buhweju,Western,2005-09-30,-0.42432472
Buhweju,Western,2005-10-31,-0.470648
Buhweju,Western,2005-11-30,-0.8348357
Buhweju,Western,2005-12-31,-0.59942
Buhweju,Western,2006-01-31,-0.21210492
Buhweju,Western,2006-02-28,-0.26156515
Buhweju,Western,2006-03-31,-0.16281146
Buhweju,Western,2006-04-30,-0.58327186
Buhweju,Western,2006-05-31,-0.39866722
Buhweju,Western,2006-06-30,-0.7769984
Buhweju,Western,2006-07-31,-0.54352325
Buhweju,Western,2006-08-31,-0.30252144
Buhweju,Western,2006-09-30,-0.74099386
Buhweju,Western,2006-10-31,-0.8914187
Buhweju,Western,2006-11-30,-0.3988683
Buhweju,Western,2006-12-31,-0.024792764
Buhweju,Western,2007-01-31,-0.03889258
Buhweju,Western,2007-02-28,-0.13888815
Buhweju,Western,2007-03-31,-0.7595344
Buhweju,Western,2007-04-30,-0.7388511
Buhweju,Western,2007-05-31,-0.8635443
Buhweju,Western,2007-06-30,-0.18967979
Buhweju,Western,2007-07-31,-0.4913587
Buhweju,Western,2007-08-31,-0.58626115
Buhweju,Western,2007-09-30,-0.39205855
Buhweju,Western,2007-10-31,-0.67083275
Buhweju,Western,2007-11-30,-0.62262577
Buhweju,Western,2007-12-31,-0.44243655
Buhweju,Western,2008-01-31,-0.09780714
Buhweju,Western,2008-02-29,-0.16841629
Buhweju,Western,2008-03-31,-0.13379516
Buhweju,Western,2008-04-30,-0.9879277
Buhweju,Western,2008-05-31,-1.0880826
Buhweju,Western,2008-06-30,-0.87678325
Buhweju,Western,2008-07-31,-0.46552792
Buhweju,Western,2008-08-31,-0.7730114
Buhweju,Western,2008-09-30,-0.5953919
Buhweju,Western,2008-10-31,-0.51240104
Buhweju,Western,2008-11-30,-0.5240444
Buhweju,Western,2008-12-31,-0.477898
Buhweju,Western,2009-01-31,-0.107032716
Buhweju,Western,2009-02-28,-0.3801705
Buhweju,Western,2009-03-31,-0.4414276
Buhweju,Western,2009-04-30,-0.5265141
Buhweju,Western,2009-05-31,-0.57511646
Buhweju,Western,2009-06-30,-0.8259601
Buhweju,Western,2009-07-31,-0.89267397
Buhweju,Western,2009-08-31,-0.86017084
Buhweju,Western,2009-09-30,-0.5642917
Buhweju,Western,2009-10-31,-0.6004308
Buhweju,Western,2009-11-30,-0.5576399
Buhweju,Western,2009-12-31,-0.51277035
Buhweju,Western,2010-01-31,-0.42335626
Buhweju,Western,2010-02-28,-0.429638
Buhweju,Western,2010-03-31,-0.56884956
Buhweju,Western,2010-04-30,-0.9349736
Buhweju,Western,2010-05-31,-0.6656231
Buhweju,Western,2010-06-30,-0.75241673
Buhweju,Western,2010-07-31,-1.0983057
Buhweju,Western,2010-08-31,-0.63465244
Buhweju,Western,2010-09-30,-0.7196942
Buhweju,Western,2010-10-31,-0.4602305
Buhweju,Western,2010-11-30,-0.71438736
Buhweju,Western,2010-12-31,-0.43148312
Buhweju,Western,2011-01-31,-0.10905688
Buhweju,Western,2011-02-28,-0.0837876
Buhweju,Western,2011-03-31,-0.07622547
Buhweju,Western,2011-04-30,-0.69163567
Buhweju,Western,2011-05-31,-0.71681863
Buhweju,Western,2011-06-30,-0.31595442
Buhweju,Western,2011-07-31,-0.33954045
Buhweju,Western,2011-08-31,-0.265213
Buhweju,Western,2011-09-30,-0.24932559
Buhweju,Western,2011-10-31,-0.518215
Buhweju,Western,2011-11-30,-0.29349625
Buhweju,Western,2011-12-31,-0.2795296
Buhweju,Western,2012-01-31,0.22519124
Buhweju,Western,2012-02-29,-0.05652066
Buhweju,Western,2012-03-31,0.12657683
Buhweju,Western,2012-04-30,-0.4474233
Buhweju,Western,2012-05-31,-0.44739434
Buhweju,Western,2012-06-30,-0.4878735
Buhweju,Western,2012-07-31,-0.10021624
Buhweju,Western,2012-08-31,-0.22614875
Buhweju,Western,2012-09-30,-0.31028962
Buhweju,Western,2012-10-31,-0.4058714
Buhweju,Western,2012-11-30,-0.4754261
Buhweju,Western,2012-12-31,-0.3010623
Buhweju,Western,2013-01-31,-0.065930605
Buhweju,Western,2013-02-28,-0.37867406
Buhweju,Western,2013-03-31,-0.11758708
Buhweju,Western,2013-04-30,-0.41581544
Buhweju,Western,2013-05-31,-0.8905125
Buhweju,Western,2013-06-30,-0.48609766
Buhweju,Western,2013-07-31,-0.17548625
Buhweju,Western,2013-08-31,-0.4214608
Buhweju,Western,2013-09-30,-0.033077855
Buhweju,Western,2013-10-31,-0.6026712
Buhweju,Western,2013-11-30,-0.570484
Buhweju,Western,2013-12-31,-0.2117994
Buhweju,Western,2014-01-31,-0.12863864
Buhweju,Western,2014-02-28,0.40164253
Buhweju,Western,2014-03-31,-0.18305206
Buhweju,Western,2014-04-30,-0.71273416
Buhweju,Western,2014-05-31,-0.91573894
Buhweju,Western,2014-06-30,-0.4949338
Buhweju,Western,2014-07-31,-0.4759806
Buhweju,Western,2014-08-31,-0.23787116
Buhweju,Western,2014-09-30,-0.699795
Buhweju,Western,2014-10-31,-0.42909756
Buhweju,Western,2014-11-30,-0.7741296
Buhweju,Western,2014-12-31,-0.49801606
Buhweju,Western,2015-01-31,0.62822676
Buhweju,Western,2015-02-28,0.086887725
Buhweju,Western,2015-03-31,-0.27534887
Buhweju,Western,2015-04-30,-0.08612234
Buhweju,Western,2015-05-31,-0.46603394
Buhweju,Western,2015-06-30,-0.110391214
Buhweju,Western,2015-07-31,-0.6238498
Buhweju,Western,2015-08-31,-0.841403
Buhweju,Western,2015-09-30,-0.8086941
Buhweju,Western,2015-10-31,-0.39992195
Buhweju,Western,2015-11-30,-0.22795378
Buhweju,Western,2015-12-31,-0.26870528
Buhweju,Western,2016-01-31,0.045124568
Buhweju,Western,2016-02-29,-0.07682901
Buhweju,Western,2016-03-31,-0.24761058
Buhweju,Western,2016-04-30,-0.2994371
Buhweju,Western,2016-05-31,-0.5097378
Buhweju,Western,2016-06-30,-0.7207025
Buhweju,Western,2016-07-31,-0.2508123
Buhweju,Western,2016-08-31,-0.99829435
Buhweju,Western,2016-09-30,-0.70449877
Buhweju,Western,2016-10-31,-0.59807724
Buhweju,Western,2016-11-30,-0.5528031
Buhweju,Western,2016-12-31,-0.5629397
Buhweju,Western,2017-01-31,-0.11987534
Buhweju,Western,2017-02-28,-0.09152317
Buhweju,Western,2017-03-31,-0.21648432
Buhweju,Western,2017-04-30,-0.7208368
Buhweju,Western,2017-05-31,-0.7173952
Buhweju,Western,2017-06-30,-0.78220105
Buhweju,Western,2017-07-31,-0.25235212
Buhweju,Western,2017-08-31,-0.44588512
Buhweju,Western,2017-09-30,-0.32770658
Buhweju,Western,2017-10-31,-0.43289763
Buhweju,Western,2017-11-30,-0.64623463
Buhweju,Western,2017-12-31,-0.4033271
Buhweju,Western,2018-01-31,0.4615749
Buhweju,Western,2018-02-28,-0.12140801
Buhweju,Western,2018-03-31,-0.14312749
Buhweju,Western,2018-04-30,-0.17409065
Buhweju,Western,2018-05-31,-0.48741576
Buhweju,Western,2018-06-30,-0.53695
Buhweju,Western,2018-07-31,-0.970074
Buhweju,Western,2018-08-31,-0.41988513
Buhweju,Western,2018-09-30,-0.88186526
Buhweju,Western,2018-10-31,-0.71081764
Buhweju,Western,2018-11-30,-0.82480365
Buhweju,Western,2018-12-31,-0.34591225
Buhweju,Western,2019-01-31,-0.029194945
Buhweju,Western,2019-02-28,-0.0547298
Buhweju,Western,2019-03-31,0.056613244
Buhweju,Western,2019-04-30,-0.23982622
Buhweju,Western,2019-05-31,-0.5866896
Buhweju,Western,2019-06-30,-0.12892842
Buhweju,Western,2019-07-31,-0.27125692
Buhweju,Western,2019-08-31,-0.39693165
Buhweju,Western,2019-09-30,-0.53167796
Buhweju,Western,2019-10-31,-0.33388236
Buhweju,Western,2019-11-30,-0.5507421
Buhweju,Western,2019-12-31,-0.25393128
Buhweju,Western,2020-01-31,-0.018601097
Buhweju,Western,2020-02-29,-0.55531836
Buhweju,Western,2020-03-31,-0.21216293
Buhweju,Western,2020-04-30,-0.55742025
Buhweju,Western,2020-05-31,-0.706243
Buhweju,Western,2020-06-30,-0.54973143
Buhweju,Western,2020-07-31,-0.4452659
Buhweju,Western,2020-08-31,-0.33115703
Buhweju,Western,2020-09-30,-0.15342732
Buhweju,Western,2020-10-31,-0.32326663
Buhweju,Western,2020-11-30,-0.5021376
Buhweju,Western,2020-12-31,-0.37183118
Buhweju,Western,2021-01-31,-0.25027677
Buhweju,Western,2021-02-28,0.060472988
Buhweju,Western,2021-03-31,-0.4427243
Buhweju,Western,2021-04-30,-0.9528729
Buhweju,Western,2021-05-31,-0.5756928
Buhweju,Western,2021-06-30,-0.9923796
Buhweju,Western,2021-07-31,-0.47443977
Buhweju,Western,2021-08-31,-0.47313747
Buhweju,Western,2021-09-30,-0.4675019
Buhweju,Western,2021-10-31,-0.3879013
Buhweju,Western,2021-11-30,-0.4311061
Buhweju,Western,2021-12-31,-0.6403666
Buhweju,Western,2022-01-31,-0.10007672
Buhweju,Western,2022-02-28,0.26479918
Buhweju,Western,2022-03-31,-0.29860985
Buhweju,Western,2022-04-30,-0.6370476
Buhweju,Western,2022-05-31,-0.54446447
Buhweju,Western,2022-06-30,-0.8888664
Buhweju,Western,2022-07-31,-0.6384596
Buhweju,Western,2022-08-31,-0.3125381
Buhweju,Western,2022-09-30,-0.19093156
Buhweju,Western,2022-10-31,-0.6082651
