District,Region,Date,Dewpoint_Temperature
Kagadi,Western,1985-07-31,289.44916
Kagadi,Western,1985-08-31,289.3138
Kagadi,Western,1985-09-30,290.98187
Kagadi,Western,1985-10-31,291.2909
Kagadi,Western,1985-11-30,291.34552
Kagadi,Western,1985-12-31,290.71338
Kagadi,Western,1986-01-31,288.85663
Kagadi,Western,1986-02-28,289.84543
Kagadi,Western,1986-03-31,291.00476
Kagadi,Western,1986-04-30,291.81595
Kagadi,Western,1986-05-31,291.64148
Kagadi,Western,1986-06-30,290.95984
Kagadi,Western,1986-07-31,290.12393
Kagadi,Western,1986-08-31,290.81833
Kagadi,Western,1986-09-30,291.24527
Kagadi,Western,1986-10-31,291.58575
Kagadi,Western,1986-11-30,291.49026
Kagadi,Western,1986-12-31,290.81818
Kagadi,Western,1987-01-31,290.04456
Kagadi,Western,1987-02-28,290.86636
Kagadi,Western,1987-03-31,292.1184
Kagadi,Western,1987-04-30,292.23657
Kagadi,Western,1987-05-31,292.12506
Kagadi,Western,1987-06-30,291.36093
Kagadi,Western,1987-07-31,290.80774
Kagadi,Western,1987-08-31,290.30832
Kagadi,Western,1987-09-30,291.60907
Kagadi,Western,1987-10-31,291.9538
Kagadi,Western,1987-11-30,291.8577
Kagadi,Western,1987-12-31,290.41486
Kagadi,Western,1988-01-31,290.14612
Kagadi,Western,1988-02-29,290.588
Kagadi,Western,1988-03-31,291.74496
Kagadi,Western,1988-04-30,292.18695
Kagadi,Western,1988-05-31,291.69925
Kagadi,Western,1988-06-30,289.88025
Kagadi,Western,1988-07-31,290.41467
Kagadi,Western,1988-08-31,291.0761
Kagadi,Western,1988-09-30,291.40906
Kagadi,Western,1988-10-31,291.62454
Kagadi,Western,1988-11-30,291.64502
Kagadi,Western,1988-12-31,290.36438
Kagadi,Western,1989-01-31,286.00034
Kagadi,Western,1989-02-28,288.26678
Kagadi,Western,1989-03-31,290.39227
Kagadi,Western,1989-04-30,291.5114
Kagadi,Western,1989-05-31,291.2813
Kagadi,Western,1989-06-30,289.40753
Kagadi,Western,1989-07-31,289.68726
Kagadi,Western,1989-08-31,290.13092
Kagadi,Western,1989-09-30,290.92303
Kagadi,Western,1989-10-31,291.7478
Kagadi,Western,1989-11-30,291.92865
Kagadi,Western,1989-12-31,291.58386
Kagadi,Western,1990-01-31,290.2732
Kagadi,Western,1990-02-28,291.43936
Kagadi,Western,1990-03-31,291.95618
Kagadi,Western,1990-04-30,292.24472
Kagadi,Western,1990-05-31,292.01364
Kagadi,Western,1990-06-30,290.1269
Kagadi,Western,1990-07-31,289.65076
Kagadi,Western,1990-08-31,290.87054
Kagadi,Western,1990-09-30,291.2107
Kagadi,Western,1990-10-31,291.56732
Kagadi,Western,1990-11-30,291.77563
Kagadi,Western,1990-12-31,291.15192
Kagadi,Western,1991-01-31,291.04572
Kagadi,Western,1991-02-28,290.89124
Kagadi,Western,1991-03-31,291.66956
Kagadi,Western,1991-04-30,292.04117
Kagadi,Western,1991-05-31,292.33014
Kagadi,Western,1991-06-30,292.1013
Kagadi,Western,1991-07-31,290.32025
Kagadi,Western,1991-08-31,291.301
Kagadi,Western,1991-09-30,291.58295
Kagadi,Western,1991-10-31,291.10303
Kagadi,Western,1991-11-30,291.56976
Kagadi,Western,1991-12-31,290.34686
Kagadi,Western,1992-01-31,289.29132
Kagadi,Western,1992-02-29,287.644
Kagadi,Western,1992-03-31,289.21918
Kagadi,Western,1992-04-30,292.0472
Kagadi,Western,1992-05-31,291.68073
Kagadi,Western,1992-06-30,291.17517
Kagadi,Western,1992-07-31,290.5759
Kagadi,Western,1992-08-31,290.3363
Kagadi,Western,1992-09-30,291.08777
Kagadi,Western,1992-10-31,291.5755
Kagadi,Western,1992-11-30,291.18237
Kagadi,Western,1992-12-31,290.95282
Kagadi,Western,1993-01-31,289.09528
Kagadi,Western,1993-02-28,289.61255
Kagadi,Western,1993-03-31,290.68597
Kagadi,Western,1993-04-30,291.91107
Kagadi,Western,1993-05-31,292.198
Kagadi,Western,1993-06-30,291.45062
Kagadi,Western,1993-07-31,289.26285
Kagadi,Western,1993-08-31,290.56937
Kagadi,Western,1993-09-30,291.08136
Kagadi,Western,1993-10-31,291.91638
Kagadi,Western,1993-11-30,291.86664
Kagadi,Western,1993-12-31,291.25214
Kagadi,Western,1994-01-31,289.73584
Kagadi,Western,1994-02-28,287.40692
Kagadi,Western,1994-03-31,291.5257
Kagadi,Western,1994-04-30,291.7575
Kagadi,Western,1994-05-31,291.84872
Kagadi,Western,1994-06-30,291.13837
Kagadi,Western,1994-07-31,290.66864
Kagadi,Western,1994-08-31,290.66656
Kagadi,Western,1994-09-30,291.72028
Kagadi,Western,1994-10-31,291.66846
Kagadi,Western,1994-11-30,291.9732
Kagadi,Western,1994-12-31,291.34155
Kagadi,Western,1995-01-31,289.5178
Kagadi,Western,1995-02-28,289.83838
Kagadi,Western,1995-03-31,291.56253
Kagadi,Western,1995-04-30,292.19086
Kagadi,Western,1995-05-31,291.6939
Kagadi,Western,1995-06-30,291.4839
Kagadi,Western,1995-07-31,290.61404
Kagadi,Western,1995-08-31,290.0411
Kagadi,Western,1995-09-30,291.3422
Kagadi,Western,1995-10-31,291.79562
Kagadi,Western,1995-11-30,292.21683
Kagadi,Western,1995-12-31,291.14423
Kagadi,Western,1996-01-31,290.92276
Kagadi,Western,1996-02-29,290.7538
Kagadi,Western,1996-03-31,291.6477
Kagadi,Western,1996-04-30,291.74182
Kagadi,Western,1996-05-31,291.67694
Kagadi,Western,1996-06-30,291.0177
Kagadi,Western,1996-07-31,290.39697
Kagadi,Western,1996-08-31,290.62732
Kagadi,Western,1996-09-30,291.46936
Kagadi,Western,1996-10-31,291.51318
Kagadi,Western,1996-11-30,291.7998
Kagadi,Western,1996-12-31,290.84814
Kagadi,Western,1997-01-31,289.44196
Kagadi,Western,1997-02-28,285.3346
Kagadi,Western,1997-03-31,290.311
Kagadi,Western,1997-04-30,291.78442
Kagadi,Western,1997-05-31,291.34814
Kagadi,Western,1997-06-30,290.4887
Kagadi,Western,1997-07-31,289.672
Kagadi,Western,1997-08-31,290.7414
Kagadi,Western,1997-09-30,291.381
Kagadi,Western,1997-10-31,291.79987
Kagadi,Western,1997-11-30,292.26917
Kagadi,Western,1997-12-31,292.06598
Kagadi,Western,1998-01-31,292.0137
Kagadi,Western,1998-02-28,291.29788
Kagadi,Western,1998-03-31,291.9654
Kagadi,Western,1998-04-30,292.7837
Kagadi,Western,1998-05-31,292.45996
Kagadi,Western,1998-06-30,290.28772
Kagadi,Western,1998-07-31,289.3976
Kagadi,Western,1998-08-31,290.2019
Kagadi,Western,1998-09-30,291.0936
Kagadi,Western,1998-10-31,291.70032
Kagadi,Western,1998-11-30,291.73492
Kagadi,Western,1998-12-31,289.3416
Kagadi,Western,1999-01-31,289.7082
Kagadi,Western,1999-02-28,287.59436
Kagadi,Western,1999-03-31,291.29614
Kagadi,Western,1999-04-30,291.55173
Kagadi,Western,1999-05-31,290.985
Kagadi,Western,1999-06-30,289.54803
Kagadi,Western,1999-07-31,289.19153
Kagadi,Western,1999-08-31,290.82074
Kagadi,Western,1999-09-30,290.97925
Kagadi,Western,1999-10-31,291.30322
Kagadi,Western,1999-11-30,291.4165
Kagadi,Western,1999-12-31,291.09814
Kagadi,Western,2000-01-31,289.51184
Kagadi,Western,2000-02-29,288.6618
Kagadi,Western,2000-03-31,289.88934
Kagadi,Western,2000-04-30,291.37537
Kagadi,Western,2000-05-31,291.38513
Kagadi,Western,2000-06-30,289.68475
Kagadi,Western,2000-07-31,289.22626
Kagadi,Western,2000-08-31,290.72253
Kagadi,Western,2000-09-30,291.02747
Kagadi,Western,2000-10-31,291.57446
Kagadi,Western,2000-11-30,291.52063
Kagadi,Western,2000-12-31,290.63528
Kagadi,Western,2001-01-31,287.99146
Kagadi,Western,2001-02-28,288.98785
Kagadi,Western,2001-03-31,290.9713
Kagadi,Western,2001-04-30,291.70758
Kagadi,Western,2001-05-31,291.34143
Kagadi,Western,2001-06-30,290.17465
Kagadi,Western,2001-07-31,289.65567
Kagadi,Western,2001-08-31,290.77243
Kagadi,Western,2001-09-30,291.28314
Kagadi,Western,2001-10-31,291.7702
Kagadi,Western,2001-11-30,292.00067
Kagadi,Western,2001-12-31,291.33353
Kagadi,Western,2002-01-31,289.1764
Kagadi,Western,2002-02-28,288.57263
Kagadi,Western,2002-03-31,291.7045
Kagadi,Western,2002-04-30,291.8119
Kagadi,Western,2002-05-31,291.53232
Kagadi,Western,2002-06-30,288.91156
Kagadi,Western,2002-07-31,288.20123
Kagadi,Western,2002-08-31,289.7753
Kagadi,Western,2002-09-30,290.5063
Kagadi,Western,2002-10-31,291.47986
Kagadi,Western,2002-11-30,291.70468
Kagadi,Western,2002-12-31,290.59692
Kagadi,Western,2003-01-31,289.8359
Kagadi,Western,2003-02-28,287.96695
Kagadi,Western,2003-03-31,290.82874
Kagadi,Western,2003-04-30,291.7127
Kagadi,Western,2003-05-31,291.64993
Kagadi,Western,2003-06-30,290.3815
Kagadi,Western,2003-07-31,289.12323
Kagadi,Western,2003-08-31,290.43942
Kagadi,Western,2003-09-30,291.2256
Kagadi,Western,2003-10-31,291.9571
Kagadi,Western,2003-11-30,291.98053
Kagadi,Western,2003-12-31,290.30743
Kagadi,Western,2004-01-31,290.14575
Kagadi,Western,2004-02-29,287.3442
Kagadi,Western,2004-03-31,289.92853
Kagadi,Western,2004-04-30,291.83093
Kagadi,Western,2004-05-31,290.60577
Kagadi,Western,2004-06-30,288.9111
Kagadi,Western,2004-07-31,287.6001
Kagadi,Western,2004-08-31,290.89307
Kagadi,Western,2004-09-30,290.58844
Kagadi,Western,2004-10-31,291.5865
Kagadi,Western,2004-11-30,291.9317
Kagadi,Western,2004-12-31,291.0497
Kagadi,Western,2005-01-31,287.98285
Kagadi,Western,2005-02-28,287.74506
Kagadi,Western,2005-03-31,291.64484
Kagadi,Western,2005-04-30,291.59222
Kagadi,Western,2005-05-31,291.98315
Kagadi,Western,2005-06-30,290.67377
Kagadi,Western,2005-07-31,288.8628
Kagadi,Western,2005-08-31,290.60736
Kagadi,Western,2005-09-30,291.30374
Kagadi,Western,2005-10-31,291.6714
Kagadi,Western,2005-11-30,291.5816
Kagadi,Western,2005-12-31,289.67145
Kagadi,Western,2006-01-31,289.085
Kagadi,Western,2006-02-28,289.92987
Kagadi,Western,2006-03-31,291.16275
Kagadi,Western,2006-04-30,291.8483
Kagadi,Western,2006-05-31,291.96265
Kagadi,Western,2006-06-30,289.88205
Kagadi,Western,2006-07-31,289.94028
Kagadi,Western,2006-08-31,290.52634
Kagadi,Western,2006-09-30,290.80914
Kagadi,Western,2006-10-31,291.51
Kagadi,Western,2006-11-30,291.6996
Kagadi,Western,2006-12-31,290.7345
Kagadi,Western,2007-01-31,289.4469
Kagadi,Western,2007-02-28,290.54706
Kagadi,Western,2007-03-31,290.17755
Kagadi,Western,2007-04-30,291.14545
Kagadi,Western,2007-05-31,291.06317
Kagadi,Western,2007-06-30,290.0841
Kagadi,Western,2007-07-31,290.01373
Kagadi,Western,2007-08-31,290.902
Kagadi,Western,2007-09-30,291.3272
Kagadi,Western,2007-10-31,291.5377
Kagadi,Western,2007-11-30,291.57602
Kagadi,Western,2007-12-31,289.70932
Kagadi,Western,2008-01-31,289.57367
Kagadi,Western,2008-02-29,289.26263
Kagadi,Western,2008-03-31,290.6623
Kagadi,Western,2008-04-30,291.30872
Kagadi,Western,2008-05-31,290.75168
Kagadi,Western,2008-06-30,289.20718
Kagadi,Western,2008-07-31,289.25912
Kagadi,Western,2008-08-31,290.6079
Kagadi,Western,2008-09-30,290.97937
Kagadi,Western,2008-10-31,291.546
Kagadi,Western,2008-11-30,291.07117
Kagadi,Western,2008-12-31,288.75076
Kagadi,Western,2009-01-31,288.20502
Kagadi,Western,2009-02-28,289.71744
Kagadi,Western,2009-03-31,290.2823
Kagadi,Western,2009-04-30,291.5881
Kagadi,Western,2009-05-31,291.09143
Kagadi,Western,2009-06-30,289.27527
Kagadi,Western,2009-07-31,287.22992
Kagadi,Western,2009-08-31,290.23102
Kagadi,Western,2009-09-30,291.0705
Kagadi,Western,2009-10-31,291.87744
Kagadi,Western,2009-11-30,291.57648
Kagadi,Western,2009-12-31,291.59174
Kagadi,Western,2010-01-31,290.7998
Kagadi,Western,2010-02-28,291.3803
Kagadi,Western,2010-03-31,292.20984
Kagadi,Western,2010-04-30,292.59387
Kagadi,Western,2010-05-31,292.48706
Kagadi,Western,2010-06-30,291.01013
Kagadi,Western,2010-07-31,289.23932
Kagadi,Western,2010-08-31,290.2178
Kagadi,Western,2010-09-30,291.14252
Kagadi,Western,2010-10-31,291.6539
Kagadi,Western,2010-11-30,291.91467
Kagadi,Western,2010-12-31,290.502
Kagadi,Western,2011-01-31,288.69733
Kagadi,Western,2011-02-28,287.59814
Kagadi,Western,2011-03-31,290.13858
Kagadi,Western,2011-04-30,291.2464
Kagadi,Western,2011-05-31,291.54675
Kagadi,Western,2011-06-30,290.1859
Kagadi,Western,2011-07-31,289.84735
Kagadi,Western,2011-08-31,291.18292
Kagadi,Western,2011-09-30,291.5413
Kagadi,Western,2011-10-31,291.54633
Kagadi,Western,2011-11-30,291.68954
Kagadi,Western,2011-12-31,290.9563
Kagadi,Western,2012-01-31,286.78345
Kagadi,Western,2012-02-29,286.81067
Kagadi,Western,2012-03-31,287.75696
Kagadi,Western,2012-04-30,291.78143
Kagadi,Western,2012-05-31,291.6053
Kagadi,Western,2012-06-30,290.65295
Kagadi,Western,2012-07-31,290.89026
Kagadi,Western,2012-08-31,291.15927
Kagadi,Western,2012-09-30,291.61554
Kagadi,Western,2012-10-31,292.0794
Kagadi,Western,2012-11-30,291.86096
Kagadi,Western,2012-12-31,291.11664
Kagadi,Western,2013-01-31,290.29706
Kagadi,Western,2013-02-28,289.09802
Kagadi,Western,2013-03-31,291.29922
Kagadi,Western,2013-04-30,292.19208
Kagadi,Western,2013-05-31,291.07208
Kagadi,Western,2013-06-30,289.76498
Kagadi,Western,2013-07-31,290.15942
Kagadi,Western,2013-08-31,290.59512
Kagadi,Western,2013-09-30,291.4173
Kagadi,Western,2013-10-31,291.5507
Kagadi,Western,2013-11-30,291.60675
Kagadi,Western,2013-12-31,289.55496
Kagadi,Western,2014-01-31,288.21448
Kagadi,Western,2014-02-28,285.91806
Kagadi,Western,2014-03-31,290.2757
Kagadi,Western,2014-04-30,291.63464
Kagadi,Western,2014-05-31,290.96967
Kagadi,Western,2014-06-30,290.47076
Kagadi,Western,2014-07-31,289.81293
Kagadi,Western,2014-08-31,291.09174
Kagadi,Western,2014-09-30,291.2378
Kagadi,Western,2014-10-31,291.58234
Kagadi,Western,2014-11-30,291.8284
Kagadi,Western,2014-12-31,289.78235
Kagadi,Western,2015-01-31,285.44165
Kagadi,Western,2015-02-28,287.2002
Kagadi,Western,2015-03-31,288.57565
Kagadi,Western,2015-04-30,291.77188
Kagadi,Western,2015-05-31,291.6573
Kagadi,Western,2015-06-30,291.11237
Kagadi,Western,2015-07-31,289.12903
Kagadi,Western,2015-08-31,289.59192
Kagadi,Western,2015-09-30,291.4958
Kagadi,Western,2015-10-31,292.14526
Kagadi,Western,2015-11-30,292.10303
Kagadi,Western,2015-12-31,291.07703
Kagadi,Western,2016-01-31,289.92755
Kagadi,Western,2016-02-29,288.65442
Kagadi,Western,2016-03-31,291.31192
Kagadi,Western,2016-04-30,292.81482
Kagadi,Western,2016-05-31,292.13464
Kagadi,Western,2016-06-30,289.44
Kagadi,Western,2016-07-31,290.22824
Kagadi,Western,2016-08-31,290.32697
Kagadi,Western,2016-09-30,291.05807
Kagadi,Western,2016-10-31,291.95758
Kagadi,Western,2016-11-30,292.03864
Kagadi,Western,2016-12-31,289.58502
Kagadi,Western,2017-01-31,286.35376
Kagadi,Western,2017-02-28,289.86945
Kagadi,Western,2017-03-31,291.00702
Kagadi,Western,2017-04-30,290.93903
Kagadi,Western,2017-05-31,291.52246
Kagadi,Western,2017-06-30,290.2309
Kagadi,Western,2017-07-31,291.20322
Kagadi,Western,2017-08-31,291.42505
Kagadi,Western,2017-09-30,291.7271
Kagadi,Western,2017-10-31,291.83704
Kagadi,Western,2017-11-30,291.50128
Kagadi,Western,2017-12-31,289.41345
Kagadi,Western,2018-01-31,285.8807
Kagadi,Western,2018-02-28,288.43442
Kagadi,Western,2018-03-31,291.31195
Kagadi,Western,2018-04-30,291.79077
Kagadi,Western,2018-05-31,291.6471
Kagadi,Western,2018-06-30,290.32648
Kagadi,Western,2018-07-31,288.0371
Kagadi,Western,2018-08-31,289.9803
Kagadi,Western,2018-09-30,291.49005
Kagadi,Western,2018-10-31,291.58594
Kagadi,Western,2018-11-30,291.81744
Kagadi,Western,2018-12-31,290.9691
Kagadi,Western,2019-01-31,289.09384
Kagadi,Western,2019-02-28,287.8775
Kagadi,Western,2019-03-31,289.48285
Kagadi,Western,2019-04-30,291.59015
Kagadi,Western,2019-05-31,291.86722
Kagadi,Western,2019-06-30,292.06018
Kagadi,Western,2019-07-31,291.22403
Kagadi,Western,2019-08-31,291.18127
Kagadi,Western,2019-09-30,291.8307
Kagadi,Western,2019-10-31,291.9315
Kagadi,Western,2019-11-30,291.9712
Kagadi,Western,2019-12-31,291.45422
Kagadi,Western,2020-01-31,289.54608
Kagadi,Western,2020-02-29,290.3107
Kagadi,Western,2020-03-31,291.7135
Kagadi,Western,2020-04-30,291.68646
Kagadi,Western,2020-05-31,291.39056
Kagadi,Western,2020-06-30,290.33563
Kagadi,Western,2020-07-31,289.92245
Kagadi,Western,2020-08-31,291.01776
Kagadi,Western,2020-09-30,291.69623
Kagadi,Western,2020-10-31,291.9129
Kagadi,Western,2020-11-30,291.98022
Kagadi,Western,2020-12-31,290.59183
Kagadi,Western,2021-01-31,289.4265
Kagadi,Western,2021-02-28,288.24268
Kagadi,Western,2021-03-31,290.3005
Kagadi,Western,2021-04-30,291.59537
Kagadi,Western,2021-05-31,291.8253
Kagadi,Western,2021-06-30,289.3892
Kagadi,Western,2021-07-31,288.76648
Kagadi,Western,2021-08-31,289.84637
Kagadi,Western,2021-09-30,291.49496
Kagadi,Western,2021-10-31,292.075
Kagadi,Western,2021-11-30,291.41168
Kagadi,Western,2021-12-31,290.79138
Kagadi,Western,2022-01-31,288.32837
Kagadi,Western,2022-02-28,287.86218
Kagadi,Western,2022-03-31,290.08148
Kagadi,Western,2022-04-30,291.71353
Kagadi,Western,2022-05-31,291.6966
Kagadi,Western,2022-06-30,289.3188
Kagadi,Western,2022-07-31,287.71265
Kagadi,Western,2022-08-31,290.96014
Kagadi,Western,2022-09-30,291.54886
Kagadi,Western,2022-10-31,291.94952
Kagadi,Western,2022-11-30,291.85205
Kagadi,Western,2022-12-31,290.99316
Kagadi,Western,2023-01-31,288.4235
Kagadi,Western,2023-02-28,287.51392
Kagadi,Western,2023-03-31,291.45306
Kagadi,Western,2023-04-30,292.04053
Kagadi,Western,2023-05-31,291.73312
Kagadi,Western,2023-06-30,291.61157
Kagadi,Western,2023-07-31,288.94403
Kagadi,Western,2023-08-31,291.08752
Kagadi,Western,2023-09-30,292.0301
Kagadi,Western,2023-10-31,292.33505
Kagadi,Western,2023-11-30,292.657
Kagadi,Western,2023-12-31,291.842
Kagadi,Western,2024-01-31,288.95667
Kagadi,Western,2024-02-29,290.6328
Kagadi,Western,2024-03-31,291.67676
Kagadi,Western,2024-04-30,292.78702
Kagadi,Western,2024-05-31,292.0269
Kagadi,Western,2024-06-30,289.2235
Kagadi,Western,2024-07-31,291.10574
Kagadi,Western,2024-08-31,291.4137
Kagadi,Western,2024-09-30,291.81818
Kagadi,Western,2024-10-31,291.90466
Kagadi,Western,2024-11-30,292.04077
Kagadi,Western,2024-12-31,290.20648
Kagadi,Western,2025-01-31,287.2521
Kagadi,Western,2025-02-28,287.79974
Kagadi,Western,2025-03-31,289.69046
Kagadi,Western,2025-04-30,292.0279
Kagadi,Western,2025-05-31,291.57962
Kagadi,Western,2025-06-30,289.8273
Kagadi,Western,2025-07-31,289.89804
Kagadi,Western,2025-08-31,290.64066
Kagadi,Western,2025-09-30,291.21704
Kagadi,Western,2025-10-31,291.88275
Kagadi,Western,2025-11-30,292.67963
Kakumiro,Western,1981-01-31,288.88
Kakumiro,Western,1981-02-28,286.48654
Kakumiro,Western,1981-03-31,290.86334
Kakumiro,Western,1981-04-30,291.85132
Kakumiro,Western,1981-05-31,291.29684
Kakumiro,Western,1981-06-30,289.74426
Kakumiro,Western,1981-07-31,290.1491
Kakumiro,Western,1981-08-31,290.90558
Kakumiro,Western,1981-09-30,290.98468
Kakumiro,Western,1981-10-31,291.45795
Kakumiro,Western,1981-11-30,291.27472
Kakumiro,Western,1981-12-31,290.30243
Kakumiro,Western,1982-01-31,290.3191
Kakumiro,Western,1982-02-28,287.26965
Kakumiro,Western,1982-03-31,290.08643
Kakumiro,Western,1982-04-30,291.4776
Kakumiro,Western,1982-05-31,291.73584
Kakumiro,Western,1982-06-30,290.781
Kakumiro,Western,1982-07-31,289.52905
Kakumiro,Western,1982-08-31,290.22705
Kakumiro,Western,1982-09-30,290.94147
Kakumiro,Western,1982-10-31,291.18842
Kakumiro,Western,1982-11-30,291.31775
Kakumiro,Western,1982-12-31,290.49008
Kakumiro,Western,1983-01-31,287.34125
Kakumiro,Western,1983-02-28,288.61923
Kakumiro,Western,1983-03-31,290.68567
Kakumiro,Western,1983-04-30,291.90756
Kakumiro,Western,1983-05-31,291.84705
Kakumiro,Western,1983-06-30,291.27515
Kakumiro,Western,1983-07-31,290.42377
Kakumiro,Western,1983-08-31,291.15564
Kakumiro,Western,1983-09-30,291.1756
Kakumiro,Western,1983-10-31,291.40237
Kakumiro,Western,1983-11-30,291.36874
Kakumiro,Western,1983-12-31,289.6573
Kakumiro,Western,1984-01-31,286.7731
Kakumiro,Western,1984-02-29,287.23578
Kakumiro,Western,1984-03-31,290.02493
Kakumiro,Western,1984-04-30,291.33673
Kakumiro,Western,1984-05-31,290.68604
Kakumiro,Western,1984-06-30,289.3282
Kakumiro,Western,1984-07-31,289.84222
Kakumiro,Western,1984-08-31,290.33743
Kakumiro,Western,1984-09-30,290.57037
Kakumiro,Western,1984-10-31,291.14648
Kakumiro,Western,1984-11-30,291.0655
Kakumiro,Western,1984-12-31,290.20068
Kakumiro,Western,1985-01-31,289.47873
Kakumiro,Western,1985-02-28,286.85608
Kakumiro,Western,1985-03-31,290.23218
Kakumiro,Western,1985-04-30,291.4696
Kakumiro,Western,1985-05-31,291.36783
Kakumiro,Western,1985-06-30,290.4895
Kakumiro,Western,1985-07-31,289.51434
Kakumiro,Western,1985-08-31,289.48276
Kakumiro,Western,1985-09-30,290.7962
Kakumiro,Western,1985-10-31,291.21423
Kakumiro,Western,1985-11-30,291.263
Kakumiro,Western,1985-12-31,290.4657
Kakumiro,Western,1986-01-31,288.59784
Kakumiro,Western,1986-02-28,289.72253
Kakumiro,Western,1986-03-31,290.70477
Kakumiro,Western,1986-04-30,291.7525
Kakumiro,Western,1986-05-31,291.6174
Kakumiro,Western,1986-06-30,290.6584
Kakumiro,Western,1986-07-31,289.87958
Kakumiro,Western,1986-08-31,290.67096
Kakumiro,Western,1986-09-30,291.01196
Kakumiro,Western,1986-10-31,291.53983
Kakumiro,Western,1986-11-30,291.33032
Kakumiro,Western,1986-12-31,290.62714
Kakumiro,Western,1987-01-31,289.96948
Kakumiro,Western,1987-02-28,290.66925
Kakumiro,Western,1987-03-31,292.0128
Kakumiro,Western,1987-04-30,292.15085
Kakumiro,Western,1987-05-31,292.14233
Kakumiro,Western,1987-06-30,291.21655
Kakumiro,Western,1987-07-31,290.93134
Kakumiro,Western,1987-08-31,290.67953
Kakumiro,Western,1987-09-30,291.66138
Kakumiro,Western,1987-10-31,292.0537
Kakumiro,Western,1987-11-30,291.80936
Kakumiro,Western,1987-12-31,290.54633
Kakumiro,Western,1988-01-31,290.40332
Kakumiro,Western,1988-02-29,290.7118
Kakumiro,Western,1988-03-31,291.7152
Kakumiro,Western,1988-04-30,292.22534
Kakumiro,Western,1988-05-31,291.7583
Kakumiro,Western,1988-06-30,290.24078
Kakumiro,Western,1988-07-31,290.4048
Kakumiro,Western,1988-08-31,290.93896
Kakumiro,Western,1988-09-30,291.28235
Kakumiro,Western,1988-10-31,291.44873
Kakumiro,Western,1988-11-30,291.35687
Kakumiro,Western,1988-12-31,289.8138
Kakumiro,Western,1989-01-31,285.21582
Kakumiro,Western,1989-02-28,287.3294
Kakumiro,Western,1989-03-31,289.8319
Kakumiro,Western,1989-04-30,291.3722
Kakumiro,Western,1989-05-31,291.28784
Kakumiro,Western,1989-06-30,289.30664
Kakumiro,Western,1989-07-31,289.17212
Kakumiro,Western,1989-08-31,289.78223
Kakumiro,Western,1989-09-30,290.61945
Kakumiro,Western,1989-10-31,291.51996
Kakumiro,Western,1989-11-30,291.72278
Kakumiro,Western,1989-12-31,291.39008
Kakumiro,Western,1990-01-31,289.73538
Kakumiro,Western,1990-02-28,290.92984
Kakumiro,Western,1990-03-31,291.5284
Kakumiro,Western,1990-04-30,292.02478
Kakumiro,Western,1990-05-31,291.84348
Kakumiro,Western,1990-06-30,289.92978
Kakumiro,Western,1990-07-31,288.97433
Kakumiro,Western,1990-08-31,290.4999
Kakumiro,Western,1990-09-30,290.93457
Kakumiro,Western,1990-10-31,291.26602
Kakumiro,Western,1990-11-30,291.46936
Kakumiro,Western,1990-12-31,290.89136
Kakumiro,Western,1991-01-31,290.50153
Kakumiro,Western,1991-02-28,290.40106
Kakumiro,Western,1991-03-31,291.0664
Kakumiro,Western,1991-04-30,291.8517
Kakumiro,Western,1991-05-31,292.17975
Kakumiro,Western,1991-06-30,291.95392
Kakumiro,Western,1991-07-31,289.91168
Kakumiro,Western,1991-08-31,291.16986
Kakumiro,Western,1991-09-30,291.26154
Kakumiro,Western,1991-10-31,290.91617
